id_municipio,uf,cluster,perfil,risco_medio,taxa_alfabetizacao_real,inse_municipio
160023,AP,3,Atencao,0.37111225575565204,65.625,4.5025
160025,AP,3,Atencao,0.6130918356509024,58.333333333333336,4.1290000000000004
160027,AP,1,Critico,0.6938255346905282,44.81327800829876,4.5634999999999994
160030,AP,1,Critico,0.6476128835067503,43.29073482428115,4.667882352941173
160040,AP,1,Critico,0.7088648120393755,34.899328859060404,4.363684210526316
160050,AP,1,Critico,0.811754049876482,23.48993288590604,4.30375
160053,AP,3,Atencao,0.40866399436501566,57.8125,4.399166666666667
160055,AP,1,Critico,0.727257385541981,37.5,4.326666666666667
160060,AP,3,Atencao,0.6003856217054201,48.301329394387,4.643200000000001
160070,AP,3,Atencao,0.504981216862366,60.747663551401864,4.21235294117647
160080,AP,1,Critico,0.7558541925875304,30.985915492957744,4.347499999999999
170030,TO,1,Critico,0.7353744796188832,43.75,4.7
170040,TO,1,Critico,0.7002441740054518,32.0,4.667142857142857
170070,TO,2,Intermediario,0.4672529654904575,55.81395348837209,4.986
170100,TO,1,Critico,0.6506572836828515,46.15384615384615,4.675714285714286
170110,TO,1,Critico,0.7373552398175715,27.27272727272727,4.615
170190,TO,1,Critico,0.6627957546810513,30.0,4.696666666666667
170200,TO,1,Critico,0.6606113869210966,51.85185185185185,4.9175
170210,TO,1,Critico,0.6510404183070383,43.06049822064057,4.860468750000002
170215,TO,1,Critico,0.7088178053550942,44.44444444444444,4.422499999999999
170220,TO,1,Critico,0.6499670764261358,45.94594594594595,4.404117647058823
170230,TO,3,Atencao,0.591164587544594,72.72727272727273,4.633333333333333
170240,TO,3,Atencao,0.5920103087508456,58.82352941176471,4.62125
170255,TO,3,Atencao,0.5342571599643059,67.5,4.645555555555555
170290,TO,1,Critico,0.7018667407070194,37.5,4.397142857142857
170300,TO,1,Critico,0.824805701319409,13.953488372093023,4.46
170305,TO,1,Critico,0.7117047571867083,25.0,4.745
170307,TO,1,Critico,0.8459640097313292,17.857142857142858,4.54
170310,TO,3,Atencao,0.5412469410875104,57.14285714285714,4.912000000000001
170320,TO,3,Atencao,0.5249832745689347,53.84615384615385,4.626
170370,TO,3,Atencao,0.6570741178139783,48.0,4.833333333333333
170384,TO,1,Critico,0.7627190624518766,30.303030303030305,4.074
170386,TO,1,Critico,0.6560933121588822,45.45454545454545,4.95
170390,TO,1,Critico,0.7921651261638125,14.285714285714285,4.693333333333333
170510,TO,3,Atencao,0.5759131317705203,50.0,4.5649999999999995
170550,TO,2,Intermediario,0.5506764162690249,59.006211180124225,4.737058823529412
170555,TO,3,Atencao,0.500736625547185,46.15384615384615,4.6825
170560,TO,1,Critico,0.7358519799119633,32.0,4.53
170600,TO,1,Critico,0.6048403481145077,34.61538461538461,4.5680000000000005
170610,TO,2,Intermediario,0.5063571627029361,50.0,4.913333333333333
170650,TO,1,Critico,0.7085686290418901,28.947368421052634,4.515000000000001
170700,TO,2,Intermediario,0.5121230557685148,48.67256637168141,4.833636363636364
170710,TO,1,Critico,0.593876892931621,37.93103448275862,4.765000000000001
170720,TO,3,Atencao,0.5750035939778989,47.82608695652174,4.575
170730,TO,1,Critico,0.596780792902287,45.0,4.654999999999999
170740,TO,1,Critico,0.6454687494412609,55.88235294117647,4.330000000000001
170765,TO,2,Intermediario,0.5082364189684077,57.57575757575758,4.803333333333334
170770,TO,1,Critico,0.8655468148061022,13.333333333333334,4.262
170820,TO,3,Atencao,0.5528417389079112,58.2089552238806,4.694999999999999
170900,TO,1,Critico,0.7913527545020942,20.634920634920633,4.05
170930,TO,1,Critico,0.6712306677463533,45.348837209302324,4.801666666666667
